x,y,count,duration_ms,start_ms,end_ms,duration_s,start_s,end_s,type
279.0,602.0,35,283,214239,214522,0.283,214.239,214.522,fixation
240.0,603.0,50,409,214547,214956,0.409,214.547,214.956,fixation
120.0,524.0,10,75,215047,215122,0.075,215.047,215.122,fixation
142.0,534.0,26,208,215164,215372,0.208,215.164,215.372,fixation
92.0,524.0,20,158,215406,215564,0.158,215.406,215.564,fixation
98.0,555.0,37,300,215597,215897,0.3,215.597,215.897,fixation
171.0,561.0,71,583,215947,216530,0.583,215.947,216.53,fixation
130.0,564.0,59,484,216555,217039,0.484,216.555,217.039,fixation
197.0,563.0,35,283,217189,217472,0.283,217.189,217.472,fixation
359.0,530.0,31,250,217522,217772,0.25,217.522,217.772,fixation
339.0,610.0,38,308,217822,218130,0.308,217.822,218.13,fixation
382.0,605.0,17,134,218155,218289,0.134,218.155,218.289,fixation
484.0,600.0,28,225,218330,218555,0.225,218.33,218.555,fixation
445.0,593.0,9,67,218580,218647,0.067,218.58,218.647,fixation
591.0,590.0,46,375,218755,219130,0.375,218.755,219.13,fixation
566.0,596.0,45,366,219197,219563,0.366,219.197,219.563,fixation
649.0,601.0,67,550,219597,220147,0.55,219.597,220.147,fixation
674.0,611.0,42,341,220172,220513,0.341,220.172,220.513,fixation
519.0,608.0,37,300,220563,220863,0.3,220.563,220.863,fixation
119.0,591.0,11,83,221280,221363,0.083,221.28,221.363,fixation
318.0,597.0,30,241,221455,221696,0.241,221.455,221.696,fixation
248.0,597.0,56,459,221721,222180,0.459,221.721,222.18,fixation
477.0,599.0,51,417,222221,222638,0.417,222.221,222.638,fixation
308.0,603.0,40,325,222671,222996,0.325,222.671,222.996,fixation
235.0,597.0,35,284,223021,223305,0.284,223.021,223.305,fixation
203.0,641.0,34,275,223338,223613,0.275,223.338,223.613,fixation
149.0,648.0,69,566,223638,224204,0.566,223.638,224.204,fixation
155.0,651.0,38,308,224246,224554,0.308,224.246,224.554,fixation
314.0,628.0,19,150,224596,224746,0.15,224.596,224.746,fixation
277.0,601.0,29,233,224771,225004,0.233,224.771,225.004,fixation
219.0,594.0,17,134,225054,225188,0.134,225.054,225.188,fixation
396.0,594.0,18,142,225254,225396,0.142,225.254,225.396,fixation
390.0,584.0,13,100,225421,225521,0.1,225.421,225.521,fixation
477.0,588.0,29,233,225571,225804,0.233,225.571,225.804,fixation
442.0,586.0,12,92,225829,225921,0.092,225.829,225.921,fixation
124.0,377.0,7,58,225988,226046,0.058,225.988,226.046,fixation
142.0,273.0,27,217,226079,226296,0.217,226.079,226.296,fixation
149.0,239.0,13,100,226329,226429,0.1,226.329,226.429,fixation
185.0,381.0,9,67,226479,226546,0.067,226.479,226.546,fixation
167.0,340.0,8,58,226721,226779,0.058,226.721,226.779,fixation
187.0,376.0,24,192,226854,227046,0.192,226.854,227.046,fixation
216.0,363.0,14,108,227079,227187,0.108,227.079,227.187,fixation
132.0,362.0,31,250,227237,227487,0.25,227.237,227.487,fixation
122.0,351.0,10,75,227521,227596,0.075,227.521,227.596,fixation
212.0,105.0,11,84,227987,228071,0.084,227.987,228.071,fixation
211.0,103.0,22,175,228096,228271,0.175,228.096,228.271,fixation
129.0,128.0,28,225,228312,228537,0.225,228.312,228.537,fixation
273.0,374.0,27,217,228762,228979,0.217,228.762,228.979,fixation
249.0,372.0,19,150,229029,229179,0.15,229.029,229.179,fixation
316.0,368.0,48,391,229271,229662,0.391,229.271,229.662,fixation
285.0,362.0,66,541,229679,230220,0.541,229.679,230.22,fixation
355.0,368.0,24,192,230262,230454,0.192,230.262,230.454,fixation
353.0,370.0,10,75,230545,230620,0.075,230.545,230.62,fixation
270.0,354.0,38,308,230654,230962,0.308,230.654,230.962,fixation
427.0,354.0,27,216,231079,231295,0.216,231.079,231.295,fixation
377.0,346.0,13,100,231320,231420,0.1,231.32,231.42,fixation
379.0,356.0,16,125,231495,231620,0.125,231.495,231.62,fixation
374.0,362.0,17,133,231654,231787,0.133,231.654,231.787,fixation
255.0,362.0,14,108,232095,232203,0.108,232.095,232.203,fixation
222.0,364.0,31,250,232228,232478,0.25,232.228,232.478,fixation
243.0,363.0,50,408,232537,232945,0.408,232.537,232.945,fixation
438.0,369.0,16,125,232978,233103,0.125,232.978,233.103,fixation
430.0,344.0,21,167,233228,233395,0.167,233.228,233.395,fixation
460.0,351.0,34,275,233420,233695,0.275,233.42,233.695,fixation
410.0,345.0,11,83,233720,233803,0.083,233.72,233.803,fixation
412.0,339.0,8,58,233870,233928,0.058,233.87,233.928,fixation
376.0,354.0,22,175,233953,234128,0.175,233.953,234.128,fixation
391.0,366.0,9,67,234153,234220,0.067,234.153,234.22,fixation
387.0,346.0,8,58,234245,234303,0.058,234.245,234.303,fixation
311.0,345.0,28,225,234395,234620,0.225,234.395,234.62,fixation
105.0,344.0,29,234,234786,235020,0.234,234.786,235.02,fixation
177.0,343.0,19,150,235128,235278,0.15,235.128,235.278,fixation
135.0,292.0,27,217,235536,235753,0.217,235.536,235.753,fixation
138.0,367.0,39,317,235778,236095,0.317,235.778,236.095,fixation
136.0,307.0,26,208,236128,236336,0.208,236.128,236.336,fixation
265.0,323.0,12,91,236620,236711,0.091,236.62,236.711,fixation
322.0,325.0,14,108,236770,236878,0.108,236.77,236.878,fixation
106.0,308.0,13,100,236928,237028,0.1,236.928,237.028,fixation
172.0,298.0,32,259,237219,237478,0.259,237.219,237.478,fixation
316.0,307.0,13,100,237519,237619,0.1,237.519,237.619,fixation
330.0,329.0,8,59,237644,237703,0.059,237.644,237.703,fixation
369.0,319.0,16,125,237944,238069,0.125,237.944,238.069,fixation
307.0,319.0,11,83,238111,238194,0.083,238.111,238.194,fixation
311.0,320.0,20,159,238244,238403,0.159,238.244,238.403,fixation
155.0,751.0,25,200,238469,238669,0.2,238.469,238.669,fixation
68.0,765.0,29,233,238703,238936,0.233,238.703,238.936,fixation
255.0,814.0,20,158,239228,239386,0.158,239.228,239.386,fixation
193.0,781.0,26,208,239969,240177,0.208,239.969,240.177,fixation
206.0,765.0,10,75,240202,240277,0.075,240.202,240.277,fixation
215.0,789.0,13,100,240302,240402,0.1,240.302,240.402,fixation
185.0,798.0,23,183,240469,240652,0.183,240.469,240.652,fixation
52.0,763.0,29,233,240694,240927,0.233,240.694,240.927,fixation
77.0,723.0,14,108,241019,241127,0.108,241.019,241.127,fixation
206.0,536.0,43,350,241177,241527,0.35,241.177,241.527,fixation
158.0,572.0,11,83,241561,241644,0.083,241.561,241.644,fixation
162.0,583.0,11,83,241694,241777,0.083,241.694,241.777,fixation
182.0,652.0,40,325,241902,242227,0.325,241.902,242.227,fixation
126.0,609.0,36,292,242252,242544,0.292,242.252,242.544,fixation
94.0,657.0,25,200,242627,242827,0.2,242.627,242.827,fixation
202.0,646.0,24,192,242860,243052,0.192,242.86,243.052,fixation
137.0,644.0,36,292,243077,243369,0.292,243.077,243.369,fixation
100.0,655.0,39,316,243394,243710,0.316,243.394,243.71,fixation
134.0,747.0,61,500,243752,244252,0.5,243.752,244.252,fixation
173.0,780.0,28,225,244385,244610,0.225,244.385,244.61,fixation
81.0,762.0,32,258,244644,244902,0.258,244.644,244.902,fixation
248.0,754.0,40,325,244943,245268,0.325,244.943,245.268,fixation
49.0,781.0,35,284,245418,245702,0.284,245.418,245.702,fixation
76.0,716.0,22,175,245743,245918,0.175,245.743,245.918,fixation
110.0,719.0,34,275,245943,246218,0.275,245.943,246.218,fixation
279.0,720.0,24,192,246260,246452,0.192,246.26,246.452,fixation
240.0,724.0,23,183,246477,246660,0.183,246.477,246.66,fixation
266.0,731.0,12,92,246685,246777,0.092,246.685,246.777,fixation
101.0,724.0,11,83,246935,247018,0.083,246.935,247.018,fixation
85.0,736.0,90,741,247102,247843,0.741,247.102,247.843,fixation
196.0,730.0,37,300,247910,248210,0.3,247.91,248.21,fixation
316.0,747.0,20,158,248277,248435,0.158,248.277,248.435,fixation
319.0,749.0,10,74,248477,248551,0.074,248.477,248.551,fixation
273.0,746.0,30,241,248585,248826,0.241,248.585,248.826,fixation
268.0,748.0,50,409,248876,249285,0.409,248.876,249.285,fixation
411.0,741.0,12,92,249326,249418,0.092,249.326,249.418,fixation
417.0,747.0,10,75,249468,249543,0.075,249.468,249.543,fixation
382.0,742.0,36,292,249568,249860,0.292,249.568,249.86,fixation
149.0,765.0,12,91,249910,250001,0.091,249.91,250.001,fixation
86.0,751.0,29,234,250101,250335,0.234,250.101,250.335,fixation
65.0,755.0,27,217,250443,250660,0.217,250.443,250.66,fixation
109.0,774.0,26,209,250676,250885,0.209,250.676,250.885,fixation
226.0,757.0,14,109,251026,251135,0.109,251.026,251.135,fixation
314.0,763.0,14,108,251168,251276,0.108,251.168,251.276,fixation
68.0,789.0,26,208,251610,251818,0.208,251.61,251.818,fixation
135.0,785.0,18,142,251843,251985,0.142,251.843,251.985,fixation
174.0,769.0,36,292,252276,252568,0.292,252.276,252.568,fixation
165.0,765.0,10,75,252626,252701,0.075,252.626,252.701,fixation
221.0,771.0,16,125,252768,252893,0.125,252.768,252.893,fixation
155.0,758.0,36,292,252934,253226,0.292,252.934,253.226,fixation
196.0,792.0,33,266,253268,253534,0.266,253.268,253.534,fixation
175.0,804.0,29,233,253551,253784,0.233,253.551,253.784,fixation
85.0,799.0,32,258,253818,254076,0.258,253.818,254.076,fixation
223.0,776.0,13,100,254143,254243,0.1,254.143,254.243,fixation
262.0,772.0,56,459,254359,254818,0.459,254.359,254.818,fixation
168.0,404.0,16,125,254909,255034,0.125,254.909,255.034,fixation
269.0,253.0,12,91,255768,255859,0.091,255.768,255.859,fixation
211.0,259.0,45,367,256017,256384,0.367,256.017,256.384,fixation
230.0,259.0,19,150,256817,256967,0.15,256.817,256.967,fixation
520.0,254.0,10,75,257034,257109,0.075,257.034,257.109,fixation
379.0,246.0,18,141,257251,257392,0.141,257.251,257.392,fixation
290.0,261.0,18,142,257509,257651,0.142,257.509,257.651,fixation
99.0,109.0,20,158,258009,258167,0.158,258.009,258.167,fixation
120.0,145.0,13,100,258184,258284,0.1,258.184,258.284,fixation
108.0,119.0,11,83,258301,258384,0.083,258.301,258.384,fixation
161.0,115.0,28,225,258426,258651,0.225,258.426,258.651,fixation
92.0,123.0,53,434,258700,259134,0.434,258.7,259.134,fixation
86.0,128.0,17,133,259217,259350,0.133,259.217,259.35,fixation
82.0,128.0,15,117,259375,259492,0.117,259.375,259.492,fixation
114.0,153.0,17,133,259517,259650,0.133,259.517,259.65,fixation
139.0,140.0,15,117,259825,259942,0.117,259.825,259.942,fixation
111.0,148.0,26,208,259967,260175,0.208,259.967,260.175,fixation
92.0,173.0,18,142,260250,260392,0.142,260.25,260.392,fixation
127.0,178.0,31,250,260434,260684,0.25,260.434,260.684,fixation
424.0,123.0,10,75,260767,260842,0.075,260.767,260.842,fixation
416.0,116.0,11,83,261009,261092,0.083,261.009,261.092,fixation
318.0,95.0,27,217,261125,261342,0.217,261.125,261.342,fixation
152.0,106.0,11,83,261442,261525,0.083,261.442,261.525,fixation
155.0,122.0,10,74,261759,261833,0.074,261.759,261.833,fixation
503.0,257.0,16,124,262084,262208,0.124,262.084,262.208,fixation
187.0,682.0,12,92,262425,262517,0.092,262.425,262.517,fixation
214.0,752.0,15,117,262808,262925,0.117,262.808,262.925,fixation
225.0,544.0,26,208,262967,263175,0.208,262.967,263.175,fixation
127.0,477.0,21,166,263217,263383,0.166,263.217,263.383,fixation
158.0,497.0,24,192,263408,263600,0.192,263.408,263.6,fixation
232.0,358.0,27,216,263692,263908,0.216,263.692,263.908,fixation
340.0,367.0,24,191,263992,264183,0.191,263.992,264.183,fixation
336.0,362.0,20,158,264242,264400,0.158,264.242,264.4,fixation
282.0,365.0,29,233,264425,264658,0.233,264.425,264.658,fixation
361.0,361.0,13,100,264692,264792,0.1,264.692,264.792,fixation
320.0,360.0,16,124,264967,265091,0.124,264.967,265.091,fixation
166.0,347.0,14,108,265125,265233,0.108,265.125,265.233,fixation
165.0,360.0,120,992,265316,266308,0.992,265.316,266.308,fixation
397.0,358.0,12,92,266458,266550,0.092,266.458,266.55,fixation
127.0,191.0,15,116,266650,266766,0.116,266.65,266.766,fixation
141.0,145.0,14,109,266791,266900,0.109,266.791,266.9,fixation
169.0,186.0,9,66,266925,266991,0.066,266.925,266.991,fixation
140.0,134.0,30,242,267058,267300,0.242,267.058,267.3,fixation
130.0,160.0,17,133,267583,267716,0.133,267.583,267.716,fixation
255.0,406.0,12,91,267825,267916,0.091,267.825,267.916,fixation
240.0,359.0,8,59,268099,268158,0.059,268.099,268.158,fixation
297.0,360.0,13,100,268183,268283,0.1,268.183,268.283,fixation
363.0,350.0,19,150,268316,268466,0.15,268.316,268.466,fixation
467.0,363.0,30,242,268499,268741,0.242,268.499,268.741,fixation
332.0,358.0,14,108,268783,268891,0.108,268.783,268.891,fixation
352.0,364.0,11,83,269008,269091,0.083,269.008,269.091,fixation
344.0,362.0,13,100,269141,269241,0.1,269.141,269.241,fixation
242.0,339.0,16,125,269441,269566,0.125,269.441,269.566,fixation
485.0,356.0,28,225,269633,269858,0.225,269.633,269.858,fixation
463.0,352.0,13,100,269874,269974,0.1,269.874,269.974,fixation
462.0,349.0,8,58,270041,270099,0.058,270.041,270.099,fixation
273.0,335.0,13,100,270149,270249,0.1,270.149,270.249,fixation
101.0,343.0,29,233,270316,270549,0.233,270.316,270.549,fixation
177.0,336.0,8,58,270608,270666,0.058,270.608,270.666,fixation
187.0,353.0,20,158,270683,270841,0.158,270.683,270.841,fixation
144.0,355.0,14,108,270866,270974,0.108,270.866,270.974,fixation
164.0,360.0,13,100,270991,271091,0.1,270.991,271.091,fixation
89.0,355.0,11,84,271132,271216,0.084,271.132,271.216,fixation
123.0,361.0,20,158,271349,271507,0.158,271.349,271.507,fixation
-13.0,383.0,18,141,271766,271907,0.141,271.766,271.907,fixation
-48.0,351.0,22,175,271924,272099,0.175,271.924,272.099,fixation
-50.0,347.0,45,366,272141,272507,0.366,272.141,272.507,fixation
169.0,363.0,20,158,272549,272707,0.158,272.549,272.707,fixation
326.0,381.0,11,84,272857,272941,0.084,272.857,272.941,fixation
427.0,355.0,30,241,273091,273332,0.241,273.091,273.332,fixation
475.0,356.0,17,133,273407,273540,0.133,273.407,273.54,fixation
487.0,363.0,9,67,273565,273632,0.067,273.565,273.632,fixation
501.0,364.0,37,300,273690,273990,0.3,273.69,273.99,fixation
512.0,370.0,16,125,274090,274215,0.125,274.09,274.215,fixation
371.0,354.0,15,117,274290,274407,0.117,274.29,274.407,fixation
458.0,333.0,24,192,274682,274874,0.192,274.682,274.874,fixation
454.0,324.0,10,75,274899,274974,0.075,274.899,274.974,fixation
453.0,325.0,16,125,275115,275240,0.125,275.115,275.24,fixation
428.0,363.0,25,200,275507,275707,0.2,275.507,275.707,fixation
479.0,399.0,10,75,275790,275865,0.075,275.79,275.865,fixation
383.0,360.0,13,100,275940,276040,0.1,275.94,276.04,fixation
1932.0,982.0,10,75,276690,276765,0.075,276.69,276.765,fixation
1884.0,980.0,9,67,276890,276957,0.067,276.89,276.957,fixation
1863.0,1023.0,26,208,277082,277290,0.208,277.082,277.29,fixation
353.0,583.0,12,92,277515,277607,0.092,277.515,277.607,fixation
245.0,637.0,9,66,277682,277748,0.066,277.682,277.748,fixation
279.0,665.0,10,75,277965,278040,0.075,277.965,278.04,fixation
306.0,624.0,16,125,278115,278240,0.125,278.115,278.24,fixation
163.0,637.0,19,150,278382,278532,0.15,278.382,278.532,fixation
305.0,603.0,8,59,279273,279332,0.059,279.273,279.332,fixation
319.0,411.0,26,208,279382,279590,0.208,279.382,279.59,fixation
309.0,364.0,23,183,279615,279798,0.183,279.615,279.798,fixation
233.0,370.0,14,109,279831,279940,0.109,279.831,279.94,fixation
247.0,388.0,10,75,279965,280040,0.075,279.965,280.04,fixation
311.0,381.0,13,100,280156,280256,0.1,280.156,280.256,fixation
314.0,382.0,27,217,280273,280490,0.217,280.273,280.49,fixation
353.0,365.0,21,167,280523,280690,0.167,280.523,280.69,fixation
1925.0,983.0,14,108,281115,281223,0.108,281.115,281.223,fixation
1867.0,1008.0,18,142,281298,281440,0.142,281.298,281.44,fixation
1839.0,981.0,13,100,281540,281640,0.1,281.54,281.64,fixation
309.0,362.0,8,59,281906,281965,0.059,281.906,281.965,fixation
377.0,351.0,11,83,282073,282156,0.083,282.073,282.156,fixation
1865.0,974.0,23,184,282456,282640,0.184,282.456,282.64,fixation
301.0,780.0,11,83,282773,282856,0.083,282.773,282.856,fixation
288.0,801.0,10,75,282931,283006,0.075,282.931,283.006,fixation
217.0,814.0,18,142,283181,283323,0.142,283.181,283.323,fixation
266.0,411.0,8,59,283389,283448,0.059,283.389,283.448,fixation
272.0,415.0,18,141,283465,283606,0.141,283.465,283.606,fixation
282.0,354.0,21,167,283639,283806,0.167,283.639,283.806,fixation
525.0,356.0,14,108,283906,284014,0.108,283.906,284.014,fixation
1891.0,1003.0,16,125,284489,284614,0.125,284.489,284.614,fixation
1896.0,1000.0,8,59,284639,284698,0.059,284.639,284.698,fixation
