x,y,count,duration_ms,start_ms,end_ms,duration_s,start_s,end_s,type
257.0,113.0,8,59,218942,219001,0.059,218.942,219.001,fixation
261.0,126.0,17,133,219051,219184,0.133,219.051,219.184,fixation
102.0,111.0,9,67,219234,219301,0.067,219.234,219.301,fixation
96.0,104.0,20,158,219351,219509,0.158,219.351,219.509,fixation
-41.0,80.0,8,58,219676,219734,0.058,219.676,219.734,fixation
48.0,116.0,12,92,219842,219934,0.092,219.842,219.934,fixation
153.0,648.0,27,217,220092,220309,0.217,220.092,220.309,fixation
63.0,698.0,13,100,220342,220442,0.1,220.342,220.442,fixation
76.0,771.0,31,250,220576,220826,0.25,220.576,220.826,fixation
114.0,759.0,28,225,220859,221084,0.225,220.859,221.084,fixation
195.0,843.0,27,216,221126,221342,0.216,221.126,221.342,fixation
117.0,893.0,16,125,221376,221501,0.125,221.376,221.501,fixation
122.0,915.0,42,342,221542,221884,0.342,221.542,221.884,fixation
66.0,920.0,22,175,221909,222084,0.175,221.909,222.084,fixation
102.0,523.0,12,92,222167,222259,0.092,222.167,222.259,fixation
49.0,430.0,35,283,222292,222575,0.283,222.292,222.575,fixation
-56.0,406.0,17,133,222609,222742,0.133,222.609,222.742,fixation
99.0,547.0,13,100,222800,222900,0.1,222.8,222.9,fixation
97.0,555.0,16,125,222917,223042,0.125,222.917,223.042,fixation
101.0,783.0,22,175,223100,223275,0.175,223.1,223.275,fixation
65.0,872.0,24,192,223317,223509,0.192,223.317,223.509,fixation
170.0,918.0,8,58,223542,223600,0.058,223.542,223.6,fixation
159.0,926.0,26,208,223642,223850,0.208,223.642,223.85,fixation
260.0,427.0,10,75,224009,224084,0.075,224.009,224.084,fixation
121.0,396.0,30,242,224150,224392,0.242,224.15,224.392,fixation
333.0,409.0,21,166,224559,224725,0.166,224.559,224.725,fixation
156.0,408.0,25,199,224784,224983,0.199,224.784,224.983,fixation
231.0,414.0,11,84,225133,225217,0.084,225.133,225.217,fixation
71.0,386.0,22,174,225259,225433,0.174,225.259,225.433,fixation
37.0,387.0,33,267,225550,225817,0.267,225.55,225.817,fixation
121.0,393.0,22,175,225900,226075,0.175,225.9,226.075,fixation
220.0,856.0,8,58,226150,226208,0.058,226.15,226.208,fixation
120.0,966.0,11,83,226250,226333,0.083,226.25,226.333,fixation
150.0,911.0,23,183,226367,226550,0.183,226.367,226.55,fixation
311.0,911.0,20,159,226608,226767,0.159,226.608,226.767,fixation
237.0,919.0,26,208,226792,227000,0.208,226.792,227.0,fixation
346.0,927.0,18,142,227033,227175,0.142,227.033,227.175,fixation
419.0,924.0,23,184,227208,227392,0.184,227.208,227.392,fixation
383.0,403.0,27,216,227467,227683,0.216,227.467,227.683,fixation
193.0,396.0,24,191,227717,227908,0.191,227.717,227.908,fixation
211.0,415.0,25,200,227933,228133,0.2,227.933,228.133,fixation
379.0,422.0,16,125,228183,228308,0.125,228.183,228.308,fixation
360.0,407.0,13,100,228333,228433,0.1,228.333,228.433,fixation
802.0,395.0,29,233,228533,228766,0.233,228.533,228.766,fixation
359.0,391.0,15,117,229116,229233,0.117,229.116,229.233,fixation
432.0,391.0,22,175,229408,229583,0.175,229.408,229.583,fixation
513.0,399.0,27,217,229616,229833,0.217,229.616,229.833,fixation
337.0,413.0,13,100,230158,230258,0.1,230.158,230.258,fixation
327.0,402.0,12,92,230283,230375,0.092,230.283,230.375,fixation
279.0,395.0,15,116,230433,230549,0.116,230.433,230.549,fixation
483.0,399.0,14,108,230683,230791,0.108,230.683,230.791,fixation
368.0,393.0,75,616,231008,231624,0.616,231.008,231.624,fixation
510.0,391.0,31,250,231741,231991,0.25,231.741,231.991,fixation
455.0,392.0,21,167,232024,232191,0.167,232.024,232.191,fixation
461.0,398.0,22,175,232208,232383,0.175,232.208,232.383,fixation
693.0,382.0,10,75,232474,232549,0.075,232.474,232.549,fixation
691.0,378.0,10,75,232599,232674,0.075,232.599,232.674,fixation
601.0,390.0,10,75,232716,232791,0.075,232.716,232.791,fixation
594.0,385.0,9,67,232841,232908,0.067,232.841,232.908,fixation
874.0,399.0,16,124,233083,233207,0.124,233.083,233.207,fixation
784.0,390.0,19,150,233299,233449,0.15,233.299,233.449,fixation
869.0,401.0,36,292,233482,233774,0.292,233.482,233.774,fixation
999.0,406.0,27,217,233824,234041,0.217,233.824,234.041,fixation
953.0,405.0,34,275,234082,234357,0.275,234.082,234.357,fixation
928.0,405.0,36,292,234382,234674,0.292,234.382,234.674,fixation
799.0,400.0,9,67,234832,234899,0.067,234.832,234.899,fixation
828.0,410.0,24,192,234957,235149,0.192,234.957,235.149,fixation
758.0,397.0,22,175,235182,235357,0.175,235.182,235.357,fixation
852.0,403.0,34,275,235399,235674,0.275,235.399,235.674,fixation
992.0,404.0,42,341,235716,236057,0.341,235.716,236.057,fixation
927.0,388.0,9,66,236091,236157,0.066,236.091,236.157,fixation
854.0,404.0,14,109,236190,236299,0.109,236.19,236.299,fixation
858.0,402.0,25,200,236324,236524,0.2,236.324,236.524,fixation
781.0,397.0,35,283,236624,236907,0.283,236.624,236.907,fixation
612.0,405.0,19,150,236949,237099,0.15,236.949,237.099,fixation
679.0,404.0,23,184,237190,237374,0.184,237.19,237.374,fixation
721.0,407.0,18,141,237399,237540,0.141,237.399,237.54,fixation
664.0,397.0,46,375,237565,237940,0.375,237.565,237.94,fixation
758.0,396.0,32,258,237974,238232,0.258,237.974,238.232,fixation
765.0,387.0,26,208,238257,238465,0.208,238.257,238.465,fixation
802.0,399.0,13,100,238499,238599,0.1,238.499,238.599,fixation
800.0,394.0,13,100,238624,238724,0.1,238.624,238.724,fixation
882.0,401.0,41,333,238749,239082,0.333,238.749,239.082,fixation
883.0,404.0,18,141,239107,239248,0.141,239.107,239.248,fixation
799.0,397.0,33,267,239290,239557,0.267,239.29,239.557,fixation
982.0,387.0,30,241,239607,239848,0.241,239.607,239.848,fixation
904.0,386.0,26,208,239882,240090,0.208,239.882,240.09,fixation
795.0,389.0,49,400,240123,240523,0.4,240.123,240.523,fixation
343.0,373.0,31,250,240707,240957,0.25,240.707,240.957,fixation
261.0,383.0,34,275,240982,241257,0.275,240.982,241.257,fixation
369.0,395.0,18,142,241290,241432,0.142,241.29,241.432,fixation
392.0,426.0,10,75,241632,241707,0.075,241.632,241.707,fixation
394.0,402.0,13,100,241731,241831,0.1,241.731,241.831,fixation
492.0,409.0,21,167,241873,242040,0.167,241.873,242.04,fixation
480.0,396.0,8,59,242056,242115,0.059,242.056,242.115,fixation
196.0,427.0,15,117,242198,242315,0.117,242.198,242.315,fixation
305.0,430.0,45,366,242490,242856,0.366,242.49,242.856,fixation
514.0,348.0,31,250,242931,243181,0.25,242.931,243.181,fixation
511.0,361.0,16,125,243281,243406,0.125,243.281,243.406,fixation
415.0,418.0,13,100,243465,243565,0.1,243.465,243.565,fixation
374.0,404.0,15,116,243640,243756,0.116,243.64,243.756,fixation
306.0,403.0,16,125,243906,244031,0.125,243.906,244.031,fixation
147.0,555.0,37,300,244148,244448,0.3,244.148,244.448,fixation
161.0,680.0,17,134,244489,244623,0.134,244.489,244.623,fixation
116.0,629.0,24,191,244648,244839,0.191,244.648,244.839,fixation
327.0,777.0,24,192,244889,245081,0.192,244.889,245.081,fixation
148.0,777.0,90,741,245123,245864,0.741,245.123,245.864,fixation
426.0,437.0,29,241,245973,246214,0.241,245.973,246.214,fixation
338.0,414.0,15,117,246339,246456,0.117,246.339,246.456,fixation
329.0,412.0,27,216,246506,246722,0.216,246.506,246.722,fixation
393.0,416.0,13,100,246764,246864,0.1,246.764,246.864,fixation
384.0,398.0,10,75,247056,247131,0.075,247.056,247.131,fixation
334.0,404.0,24,192,247172,247364,0.192,247.172,247.364,fixation
130.0,409.0,26,208,247689,247897,0.208,247.689,247.897,fixation
162.0,395.0,14,108,248006,248114,0.108,248.006,248.114,fixation
156.0,389.0,14,108,248156,248264,0.108,248.156,248.264,fixation
271.0,409.0,13,100,248314,248414,0.1,248.314,248.414,fixation
225.0,410.0,27,216,248606,248822,0.216,248.606,248.822,fixation
212.0,401.0,12,92,248839,248931,0.092,248.839,248.931,fixation
209.0,406.0,11,84,248947,249031,0.084,248.947,249.031,fixation
356.0,405.0,23,183,249122,249305,0.183,249.122,249.305,fixation
335.0,399.0,21,167,249330,249497,0.167,249.33,249.497,fixation
437.0,397.0,26,208,249589,249797,0.208,249.589,249.797,fixation
418.0,403.0,55,450,249822,250272,0.45,249.822,250.272,fixation
482.0,404.0,39,316,250314,250630,0.316,250.314,250.63,fixation
533.0,401.0,26,208,250697,250905,0.208,250.697,250.905,fixation
480.0,394.0,28,225,250930,251155,0.225,250.93,251.155,fixation
660.0,387.0,47,384,251205,251589,0.384,251.205,251.589,fixation
654.0,388.0,21,167,251630,251797,0.167,251.63,251.797,fixation
855.0,391.0,29,233,251830,252063,0.233,251.83,252.063,fixation
793.0,400.0,53,433,252097,252530,0.433,252.097,252.53,fixation
858.0,399.0,39,317,252563,252880,0.317,252.563,252.88,fixation
1005.0,392.0,45,366,252947,253313,0.366,252.947,253.313,fixation
226.0,385.0,28,225,253380,253605,0.225,253.38,253.605,fixation
338.0,410.0,33,267,253663,253930,0.267,253.663,253.93,fixation
52.0,400.0,21,167,253980,254147,0.167,253.98,254.147,fixation
93.0,424.0,9,67,254163,254230,0.067,254.163,254.23,fixation
392.0,157.0,10,75,254380,254455,0.075,254.38,254.455,fixation
356.0,163.0,9,67,254663,254730,0.067,254.663,254.73,fixation
262.0,75.0,14,109,255071,255180,0.109,255.071,255.18,fixation
65.0,92.0,9,67,255263,255330,0.067,255.263,255.33,fixation
210.0,249.0,14,109,255521,255630,0.109,255.521,255.63,fixation
616.0,436.0,23,183,255788,255971,0.183,255.788,255.971,fixation
654.0,396.0,21,167,255996,256163,0.167,255.996,256.163,fixation
638.0,380.0,11,83,256180,256263,0.083,256.18,256.263,fixation
819.0,360.0,23,183,256313,256496,0.183,256.313,256.496,fixation
811.0,336.0,9,67,256513,256580,0.067,256.513,256.58,fixation
216.0,391.0,17,133,256663,256796,0.133,256.663,256.796,fixation
232.0,403.0,17,134,256846,256980,0.134,256.846,256.98,fixation
131.0,401.0,41,333,257013,257346,0.333,257.013,257.346,fixation
448.0,378.0,16,125,257413,257538,0.125,257.413,257.538,fixation
35.0,376.0,9,66,257588,257654,0.066,257.588,257.654,fixation
50.0,388.0,11,84,257671,257755,0.084,257.671,257.755,fixation
181.0,419.0,31,250,257913,258163,0.25,257.913,258.163,fixation
326.0,412.0,35,283,258196,258479,0.283,258.196,258.479,fixation
201.0,428.0,19,150,258529,258679,0.15,258.529,258.679,fixation
222.0,448.0,18,142,258696,258838,0.142,258.696,258.838,fixation
162.0,428.0,16,125,258854,258979,0.125,258.854,258.979,fixation
261.0,408.0,19,150,259129,259279,0.15,259.129,259.279,fixation
248.0,393.0,13,100,259304,259404,0.1,259.304,259.404,fixation
374.0,406.0,26,208,259546,259754,0.208,259.546,259.754,fixation
534.0,395.0,17,133,259871,260004,0.133,259.871,260.004,fixation
502.0,402.0,34,275,260021,260296,0.275,260.021,260.296,fixation
488.0,385.0,14,108,260346,260454,0.108,260.346,260.454,fixation
702.0,393.0,22,175,260546,260721,0.175,260.546,260.721,fixation
695.0,386.0,9,67,260737,260804,0.067,260.737,260.804,fixation
569.0,382.0,29,233,260846,261079,0.233,260.846,261.079,fixation
193.0,387.0,13,117,261137,261254,0.117,261.137,261.254,fixation
196.0,395.0,12,91,261271,261362,0.091,261.271,261.362,fixation
251.0,403.0,18,141,261396,261537,0.141,261.396,261.537,fixation
235.0,408.0,19,150,261587,261737,0.15,261.587,261.737,fixation
192.0,406.0,17,133,261829,261962,0.133,261.829,261.962,fixation
265.0,143.0,25,200,262012,262212,0.2,262.012,262.212,fixation
214.0,157.0,9,66,262296,262362,0.066,262.296,262.362,fixation
240.0,127.0,11,84,262387,262471,0.084,262.387,262.471,fixation
165.0,151.0,9,67,262537,262604,0.067,262.537,262.604,fixation
149.0,129.0,44,358,262646,263004,0.358,262.646,263.004,fixation
130.0,111.0,25,200,263045,263245,0.2,263.045,263.245,fixation
336.0,127.0,36,292,263287,263579,0.292,263.287,263.579,fixation
213.0,105.0,12,92,263662,263754,0.092,263.662,263.754,fixation
265.0,135.0,24,192,263837,264029,0.192,263.837,264.029,fixation
299.0,456.0,10,75,264154,264229,0.075,264.154,264.229,fixation
239.0,413.0,40,325,264312,264637,0.325,264.312,264.637,fixation
360.0,401.0,17,133,264804,264937,0.133,264.804,264.937,fixation
314.0,404.0,12,92,264970,265062,0.092,264.97,265.062,fixation
551.0,394.0,29,233,265120,265353,0.233,265.12,265.353,fixation
658.0,393.0,40,325,265378,265703,0.325,265.378,265.703,fixation
792.0,403.0,56,458,265745,266203,0.458,265.745,266.203,fixation
856.0,395.0,62,508,266245,266753,0.508,266.245,266.753,fixation
812.0,399.0,34,275,266778,267053,0.275,266.778,267.053,fixation
677.0,391.0,29,233,267095,267328,0.233,267.095,267.328,fixation
627.0,386.0,38,308,267378,267686,0.308,267.378,267.686,fixation
631.0,383.0,9,67,267711,267778,0.067,267.711,267.778,fixation
703.0,397.0,26,209,267811,268020,0.209,267.811,268.02,fixation
406.0,397.0,21,166,268070,268236,0.166,268.07,268.236,fixation
488.0,399.0,22,175,268378,268553,0.175,268.378,268.553,fixation
464.0,398.0,22,175,268728,268903,0.175,268.728,268.903,fixation
130.0,370.0,22,175,269036,269211,0.175,269.036,269.211,fixation
160.0,403.0,8,59,269236,269295,0.059,269.236,269.295,fixation
165.0,406.0,9,67,269353,269420,0.067,269.353,269.42,fixation
131.0,405.0,39,317,269478,269795,0.317,269.478,269.795,fixation
285.0,144.0,24,192,269861,270053,0.192,269.861,270.053,fixation
319.0,128.0,8,58,270145,270203,0.058,270.145,270.203,fixation
465.0,127.0,21,166,270320,270486,0.166,270.32,270.486,fixation
267.0,121.0,12,92,270961,271053,0.092,270.961,271.053,fixation
234.0,108.0,16,125,271169,271294,0.125,271.169,271.294,fixation
116.0,130.0,41,333,271328,271661,0.333,271.328,271.661,fixation
171.0,262.0,18,142,271711,271853,0.142,271.711,271.853,fixation
177.0,271.0,14,109,271894,272003,0.109,271.894,272.003,fixation
134.0,237.0,27,217,272044,272261,0.217,272.044,272.261,fixation
604.0,409.0,12,91,272553,272644,0.091,272.553,272.644,fixation
154.0,388.0,7,67,272736,272803,0.067,272.736,272.803,fixation
167.0,389.0,16,125,272828,272953,0.125,272.828,272.953,fixation
210.0,396.0,8,58,272978,273036,0.058,272.978,273.036,fixation
227.0,413.0,18,141,273053,273194,0.141,273.053,273.194,fixation
692.0,390.0,37,299,273303,273602,0.299,273.303,273.602,fixation
873.0,398.0,28,225,273652,273877,0.225,273.652,273.877,fixation
807.0,396.0,40,324,273903,274227,0.324,273.903,274.227,fixation
885.0,403.0,35,283,274261,274544,0.283,274.261,274.544,fixation
987.0,400.0,40,325,274577,274902,0.325,274.577,274.902,fixation
956.0,403.0,38,308,274919,275227,0.308,274.919,275.227,fixation
856.0,398.0,15,117,275344,275461,0.117,275.344,275.461,fixation
909.0,395.0,43,350,275511,275861,0.35,275.511,275.861,fixation
765.0,393.0,20,158,275969,276127,0.158,275.969,276.127,fixation
530.0,393.0,37,300,276194,276494,0.3,276.194,276.494,fixation
698.0,383.0,53,433,276544,276977,0.433,276.544,276.977,fixation
656.0,392.0,33,266,277019,277285,0.266,277.019,277.285,fixation
531.0,388.0,21,167,277385,277552,0.167,277.385,277.552,fixation
691.0,398.0,18,142,277602,277744,0.142,277.602,277.744,fixation
688.0,390.0,19,150,277794,277944,0.15,277.794,277.944,fixation
767.0,397.0,63,517,277977,278494,0.517,277.977,278.494,fixation
875.0,394.0,30,242,278527,278769,0.242,278.527,278.769,fixation
825.0,395.0,46,375,278802,279177,0.375,278.802,279.177,fixation
517.0,418.0,21,167,279335,279502,0.167,279.335,279.502,fixation
554.0,396.0,21,167,279527,279694,0.167,279.527,279.694,fixation
465.0,392.0,8,58,279894,279952,0.058,279.894,279.952,fixation
327.0,427.0,12,91,280002,280093,0.091,280.002,280.093,fixation
317.0,411.0,22,175,280110,280285,0.175,280.11,280.285,fixation
152.0,387.0,24,192,280393,280585,0.192,280.393,280.585,fixation
151.0,380.0,22,175,280668,280843,0.175,280.668,280.843,fixation
207.0,383.0,25,200,280985,281185,0.2,280.985,281.185,fixation
158.0,621.0,8,58,281235,281293,0.058,281.235,281.293,fixation
146.0,607.0,22,175,281310,281485,0.175,281.31,281.485,fixation
265.0,769.0,54,441,281702,282143,0.441,281.702,282.143,fixation
260.0,760.0,26,225,282202,282427,0.225,282.202,282.427,fixation
419.0,762.0,46,375,282460,282835,0.375,282.46,282.835,fixation
196.0,870.0,30,242,282885,283127,0.242,282.885,283.127,fixation
312.0,874.0,63,516,283202,283718,0.516,283.202,283.718,fixation
148.0,858.0,31,250,283768,284018,0.25,283.768,284.018,fixation
417.0,846.0,17,133,284068,284201,0.133,284.068,284.201,fixation
316.0,425.0,21,166,284252,284418,0.166,284.252,284.418,fixation
209.0,391.0,28,225,284451,284676,0.225,284.451,284.676,fixation
332.0,391.0,30,242,284726,284968,0.242,284.726,284.968,fixation
415.0,386.0,15,116,285010,285126,0.116,285.01,285.126,fixation
320.0,391.0,25,200,285393,285593,0.2,285.393,285.593,fixation
373.0,376.0,10,75,285760,285835,0.075,285.76,285.835,fixation
339.0,386.0,12,92,285868,285960,0.092,285.868,285.96,fixation
438.0,375.0,45,367,286093,286460,0.367,286.093,286.46,fixation
453.0,387.0,15,117,286476,286593,0.117,286.476,286.593,fixation
369.0,386.0,30,242,286743,286985,0.242,286.743,286.985,fixation
146.0,398.0,38,317,287034,287351,0.317,287.034,287.351,fixation
262.0,414.0,23,183,287426,287609,0.183,287.426,287.609,fixation
236.0,414.0,48,392,287684,288076,0.392,287.684,288.076,fixation
314.0,400.0,33,267,288226,288493,0.267,288.226,288.493,fixation
286.0,352.0,53,433,288668,289101,0.433,288.668,289.101,fixation
292.0,394.0,27,217,289584,289801,0.217,289.584,289.801,fixation
230.0,400.0,27,217,289834,290051,0.217,289.834,290.051,fixation
360.0,400.0,27,216,290101,290317,0.216,290.101,290.317,fixation
330.0,408.0,14,109,290342,290451,0.109,290.342,290.451,fixation
454.0,396.0,32,259,290492,290751,0.259,290.492,290.751,fixation
340.0,390.0,13,100,290817,290917,0.1,290.817,290.917,fixation
1000.0,405.0,40,325,291076,291401,0.325,291.076,291.401,fixation
861.0,395.0,16,125,291434,291559,0.125,291.434,291.559,fixation
347.0,381.0,21,167,291617,291784,0.167,291.617,291.784,fixation
215.0,405.0,27,217,291867,292084,0.217,291.867,292.084,fixation
81.0,390.0,16,125,292126,292251,0.125,292.126,292.251,fixation
42.0,405.0,16,125,292392,292517,0.125,292.392,292.517,fixation
319.0,426.0,25,200,292551,292751,0.2,292.551,292.751,fixation
311.0,415.0,8,58,292801,292859,0.058,292.801,292.859,fixation
281.0,412.0,17,133,292884,293017,0.133,292.884,293.017,fixation
276.0,402.0,14,108,293034,293142,0.108,293.034,293.142,fixation
76.0,404.0,28,225,293192,293417,0.225,293.192,293.417,fixation
82.0,407.0,23,183,293467,293650,0.183,293.467,293.65,fixation
178.0,396.0,23,183,293684,293867,0.183,293.684,293.867,fixation
280.0,413.0,38,309,293950,294259,0.309,293.95,294.259,fixation
311.0,400.0,38,309,294275,294584,0.309,294.275,294.584,fixation
400.0,396.0,20,158,294617,294775,0.158,294.617,294.775,fixation
255.0,401.0,27,216,294859,295075,0.216,294.859,295.075,fixation
281.0,409.0,28,225,295100,295325,0.225,295.1,295.325,fixation
347.0,393.0,26,208,295759,295967,0.208,295.759,295.967,fixation
406.0,398.0,53,433,296017,296450,0.433,296.017,296.45,fixation
436.0,405.0,27,217,296550,296767,0.217,296.55,296.767,fixation
482.0,401.0,32,258,296817,297075,0.258,296.817,297.075,fixation
472.0,384.0,27,217,297100,297317,0.217,297.1,297.317,fixation
683.0,394.0,23,183,297375,297558,0.183,297.375,297.558,fixation
640.0,393.0,38,308,297592,297900,0.308,297.592,297.9,fixation
492.0,389.0,23,184,297958,298142,0.184,297.958,298.142,fixation
136.0,391.0,41,333,298225,298558,0.333,298.225,298.558,fixation
152.0,412.0,39,317,298575,298892,0.317,298.575,298.892,fixation
234.0,415.0,16,125,298925,299050,0.125,298.925,299.05,fixation
223.0,409.0,17,133,299167,299300,0.133,299.167,299.3,fixation
187.0,404.0,13,100,299392,299492,0.1,299.392,299.492,fixation
204.0,418.0,15,116,299517,299633,0.116,299.517,299.633,fixation
144.0,313.0,9,67,299716,299783,0.067,299.716,299.783,fixation
163.0,336.0,19,150,299800,299950,0.15,299.8,299.95,fixation
752.0,441.0,11,83,300183,300266,0.083,300.183,300.266,fixation
639.0,404.0,20,158,300375,300533,0.158,300.375,300.533,fixation
650.0,415.0,22,175,300675,300850,0.175,300.675,300.85,fixation
701.0,401.0,87,716,300875,301591,0.716,300.875,301.591,fixation
655.0,399.0,38,309,301616,301925,0.309,301.616,301.925,fixation
251.0,391.0,20,175,301983,302158,0.175,301.983,302.158,fixation
152.0,394.0,20,158,302200,302358,0.158,302.2,302.358,fixation
106.0,411.0,26,208,302441,302649,0.208,302.441,302.649,fixation
659.0,433.0,13,100,302716,302816,0.1,302.716,302.816,fixation
782.0,416.0,54,441,302858,303299,0.441,302.858,303.299,fixation
855.0,410.0,34,275,303333,303608,0.275,303.333,303.608,fixation
824.0,410.0,19,150,303633,303783,0.15,303.633,303.783,fixation
999.0,413.0,11,83,303883,303966,0.083,303.883,303.966,fixation
522.0,404.0,16,125,304249,304374,0.125,304.249,304.374,fixation
591.0,401.0,47,384,304399,304783,0.384,304.399,304.783,fixation
453.0,411.0,10,75,304874,304949,0.075,304.874,304.949,fixation
450.0,406.0,10,75,304974,305049,0.075,304.974,305.049,fixation
408.0,430.0,17,134,305224,305358,0.134,305.224,305.358,fixation
368.0,414.0,33,267,305649,305916,0.267,305.649,305.916,fixation
255.0,399.0,8,58,306066,306124,0.058,306.066,306.124,fixation
253.0,402.0,19,150,306149,306299,0.15,306.149,306.299,fixation
250.0,413.0,11,83,306324,306407,0.083,306.324,306.407,fixation
181.0,406.0,31,250,306574,306824,0.25,306.574,306.824,fixation
390.0,392.0,11,83,306899,306982,0.083,306.899,306.982,fixation
881.0,382.0,14,108,307216,307324,0.108,307.216,307.324,fixation
1037.0,395.0,73,600,307391,307991,0.6,307.391,307.991,fixation
655.0,377.0,13,100,308049,308149,0.1,308.049,308.149,fixation
659.0,377.0,35,283,308199,308482,0.283,308.199,308.482,fixation
864.0,381.0,28,225,308524,308749,0.225,308.524,308.749,fixation
825.0,388.0,32,258,308782,309040,0.258,308.782,309.04,fixation
815.0,388.0,13,100,309082,309182,0.1,309.082,309.182,fixation
1020.0,397.0,24,191,309224,309415,0.191,309.224,309.415,fixation
958.0,399.0,31,250,309449,309699,0.25,309.449,309.699,fixation
898.0,399.0,37,300,309732,310032,0.3,309.732,310.032,fixation
800.0,399.0,24,191,310074,310265,0.191,310.074,310.265,fixation
858.0,410.0,15,116,310299,310415,0.116,310.299,310.415,fixation
865.0,397.0,16,125,310432,310557,0.125,310.432,310.557,fixation
859.0,404.0,33,266,310574,310840,0.266,310.574,310.84,fixation
827.0,400.0,41,333,310857,311190,0.333,310.857,311.19,fixation
874.0,398.0,17,133,311224,311357,0.133,311.224,311.357,fixation
987.0,402.0,66,541,311424,311965,0.541,311.424,311.965,fixation
1031.0,404.0,13,100,311990,312090,0.1,311.99,312.09,fixation
867.0,399.0,41,333,312132,312465,0.333,312.132,312.465,fixation
723.0,385.0,23,183,312582,312765,0.183,312.582,312.765,fixation
652.0,398.0,26,208,312807,313015,0.208,312.807,313.015,fixation
649.0,393.0,8,58,313065,313123,0.058,313.065,313.123,fixation
688.0,390.0,43,350,313173,313523,0.35,313.173,313.523,fixation
603.0,390.0,21,167,313565,313732,0.167,313.565,313.732,fixation
192.0,400.0,23,183,313857,314040,0.183,313.857,314.04,fixation
324.0,423.0,13,100,314082,314182,0.1,314.082,314.182,fixation
455.0,407.0,8,58,314390,314448,0.058,314.39,314.448,fixation
519.0,383.0,10,75,314773,314848,0.075,314.773,314.848,fixation
527.0,383.0,18,142,314948,315090,0.142,314.948,315.09,fixation
253.0,411.0,20,158,315165,315323,0.158,315.165,315.323,fixation
250.0,423.0,8,58,315365,315423,0.058,315.365,315.423,fixation
221.0,404.0,19,150,315448,315598,0.15,315.448,315.598,fixation
858.0,416.0,30,242,315673,315915,0.242,315.673,315.915,fixation
1043.0,409.0,37,300,315948,316248,0.3,315.948,316.248,fixation
223.0,398.0,27,217,316331,316548,0.217,316.331,316.548,fixation
241.0,422.0,46,375,316598,316973,0.375,316.598,316.973,fixation
494.0,422.0,21,167,317031,317198,0.167,317.031,317.198,fixation
361.0,413.0,33,267,317331,317598,0.267,317.331,317.598,fixation
307.0,412.0,13,100,317656,317756,0.1,317.656,317.756,fixation
319.0,412.0,18,142,317781,317923,0.142,317.781,317.923,fixation
816.0,408.0,56,459,318014,318473,0.459,318.014,318.473,fixation
447.0,388.0,24,192,318539,318731,0.192,318.539,318.731,fixation
520.0,407.0,10,75,318764,318839,0.075,318.764,318.839,fixation
519.0,403.0,10,75,318898,318973,0.075,318.898,318.973,fixation
484.0,398.0,44,359,319014,319373,0.359,319.014,319.373,fixation
667.0,404.0,55,450,319514,319964,0.45,319.514,319.964,fixation
641.0,396.0,61,500,320047,320547,0.5,320.047,320.547,fixation
708.0,409.0,33,267,320572,320839,0.267,320.572,320.839,fixation
634.0,394.0,58,475,320914,321389,0.475,320.914,321.389,fixation
819.0,408.0,8,58,321431,321489,0.058,321.431,321.489,fixation
827.0,394.0,14,108,321506,321614,0.108,321.506,321.614,fixation
787.0,404.0,52,425,321647,322072,0.425,321.647,322.072,fixation
850.0,401.0,48,391,322106,322497,0.391,322.106,322.497,fixation
816.0,402.0,31,250,322522,322772,0.25,322.522,322.772,fixation
576.0,390.0,78,641,322839,323480,0.641,322.839,323.48,fixation
584.0,408.0,8,58,323497,323555,0.058,323.497,323.555,fixation
637.0,395.0,18,142,323655,323797,0.142,323.655,323.797,fixation
822.0,407.0,37,300,323839,324139,0.3,323.839,324.139,fixation
939.0,408.0,29,233,324172,324405,0.233,324.172,324.405,fixation
914.0,395.0,17,133,324422,324555,0.133,324.422,324.555,fixation
797.0,381.0,36,292,324630,324922,0.292,324.63,324.922,fixation
754.0,387.0,39,317,324947,325264,0.317,324.947,325.264,fixation
705.0,383.0,11,83,325322,325405,0.083,325.322,325.405,fixation
254.0,394.0,23,184,325505,325689,0.184,325.505,325.689,fixation
274.0,416.0,8,58,325714,325772,0.058,325.714,325.772,fixation
280.0,345.0,19,150,325897,326047,0.15,325.897,326.047,fixation
176.0,329.0,22,175,326272,326447,0.175,326.272,326.447,fixation
137.0,413.0,14,109,326480,326589,0.109,326.48,326.589,fixation
140.0,382.0,25,200,326614,326814,0.2,326.614,326.814,fixation
156.0,328.0,15,117,326847,326964,0.117,326.847,326.964,fixation
159.0,336.0,9,67,327013,327080,0.067,327.013,327.08,fixation
134.0,344.0,9,67,327130,327197,0.067,327.13,327.197,fixation
218.0,338.0,19,150,327297,327447,0.15,327.297,327.447,fixation
280.0,324.0,39,316,327547,327863,0.316,327.547,327.863,fixation
212.0,310.0,8,59,327963,328022,0.059,327.963,328.022,fixation
234.0,323.0,16,125,328072,328197,0.125,328.072,328.197,fixation
221.0,310.0,17,133,328222,328355,0.133,328.222,328.355,fixation
169.0,232.0,13,100,328397,328497,0.1,328.397,328.497,fixation
172.0,229.0,10,75,328547,328622,0.075,328.547,328.622,fixation
176.0,258.0,10,75,328730,328805,0.075,328.73,328.805,fixation
121.0,262.0,25,200,328938,329138,0.2,328.938,329.138,fixation
